note_path,note_name,note_hash,note_size,modified_time,stages,output_paths,statuses,processed_dates
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/US WIND MARKET - MARCH 2012 Windpower Monthly.md,US WIND MARKET - MARCH 2012 Windpower Monthly.md,b6c6f996c74bd6778d3325b674e9543e,11798,1747835309.0036116,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/US WIND MARKET - MARCH 2012 Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/US advances offshore plans for Atlantic OCS  Windpower Monthly.1.md,US advances offshore plans for Atlantic OCS  Windpower Monthly.1.md,7ab073ad02290371fb13dff5f4813ea0,3676,1747835305.9864907,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/US advances offshore plans for Atlantic OCS  Windpower Monthly.1.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/US advances offshore plans for Atlantic OCS  Windpower Monthly.md,US advances offshore plans for Atlantic OCS  Windpower Monthly.md,3963a8886575d88a491a7ac24409d8ee,514,1747835305.144167,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/US advances offshore plans for Atlantic OCS  Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/US government plans $180m offshore push  Windpower Monthly.md,US government plans $180m offshore push  Windpower Monthly.md,1093f1012d8a834e93c115e13173caf3,23363,1747835308.3808055,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/US government plans $180m offshore push  Windpower Monthly.md,completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/US governors add support for extension of wind tax incentives - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md","US governors add support for extension of wind tax incentives - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",5617702adf828936f661da0ce9147dfb,4354,1747835307.6520114,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/US governors add support for extension of wind tax incentives - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/US inches forward but still lacks momentum  Windpower Monthly.md,US inches forward but still lacks momentum  Windpower Monthly.md,e6406a05e12423ff3101b6996cb8f65a,9230,1747835307.3142707,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/US inches forward but still lacks momentum  Windpower Monthly.md,completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/US installed 6,816MW in 2011  Windpower Monthly.md","US installed 6,816MW in 2011  Windpower Monthly.md",96856b32626abd45262d51b62615cac1,1353,1747835305.7995634,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/US installed 6,816MW in 2011  Windpower Monthly.md",completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/US moves to cut offshore permitting times  Windpower Monthly.md,US moves to cut offshore permitting times  Windpower Monthly.md,14e1ab4639c35db095e57bdcd2661241,3916,1747835306.5625913,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/US moves to cut offshore permitting times  Windpower Monthly.md,completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/US, states to coordinate Great Lakes offshore wind development - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md","US, states to coordinate Great Lakes offshore wind development - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",f0d66d373fe1eff541d0a27c9a8c60bf,4430,1747835307.9569242,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/US, states to coordinate Great Lakes offshore wind development - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Update Nordex quitting offshore wind after joint venture talks fail - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md","Update Nordex quitting offshore wind after joint venture talks fail - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",0568df27bb3d116c6c10d0f85fc68a04,13551,1747835306.0121353,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Update Nordex quitting offshore wind after joint venture talks fail - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Update Virginia utility seeks to lease entire offshore wind area - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.1.md","Update Virginia utility seeks to lease entire offshore wind area - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.1.md",b495ac7061d0d88e35a911c4502f5f1e,14759,1747835305.0779352,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Update Virginia utility seeks to lease entire offshore wind area - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.1.md",completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Update Virginia utility seeks to lease entire offshore wind area - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md","Update Virginia utility seeks to lease entire offshore wind area - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",82e1d01c9c03aab7626b626e337bb9e3,4961,1747835306.755093,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Update Virginia utility seeks to lease entire offshore wind area - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/V3.40(AHF.0)b23.1.md,V3.40(AHF.0)b23.1.md,d4142d0aff2504c204bad6d7b17d37b7,241,1747835307.974948,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/OFFSHORE/V3.40(AHF.0)b23.1.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/V3.40(AHF.0)b23.2.md,V3.40(AHF.0)b23.2.md,c0d11e57a1f69faa95d4cbbba345de94,241,1747835306.2257135,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/OFFSHORE/V3.40(AHF.0)b23.2.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/V3.40(AHF.0)b23.md,V3.40(AHF.0)b23.md,719a2136e46746ec3f7a36d5a89734bd,235,1747835305.1598778,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/OFFSHORE/V3.40(AHF.0)b23.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Vattenfall completes Ormonde offshore project  Windpower Monthly.md,Vattenfall completes Ormonde offshore project  Windpower Monthly.md,75a6a1522116123a5ab191d92a23da7a,404,1747835305.7944758,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Vattenfall completes Ormonde offshore project  Windpower Monthly.md,completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Vattenfall counts 60GWh cost of Thanet offshore cable woes - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md","Vattenfall counts 60GWh cost of Thanet offshore cable woes - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",6eaf36db8db045ffb84d93c85f5ccb43,6494,1747835307.4226644,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Vattenfall counts 60GWh cost of Thanet offshore cable woes - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Vattenfall's wind revenues up by more than half  Windpower Monthly.md,Vattenfall's wind revenues up by more than half  Windpower Monthly.md,4d4524def2246e625e0cfa143d588a9f,2913,1747835308.8340662,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Vattenfall's wind revenues up by more than half  Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Ventizz and Hochtief launch offshore JV  Windpower Monthly.md,Ventizz and Hochtief launch offshore JV  Windpower Monthly.md,90af28eb40acfb1f7133066f43bc2790,23636,1747835309.0266225,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Ventizz and Hochtief launch offshore JV  Windpower Monthly.md,completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Vestas taking a big risk by delaying offshore prototype - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md","Vestas taking a big risk by delaying offshore prototype - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",6be8ab89444a42eecfa6bbaf7d1f60ab,4261,1747835307.6409552,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Vestas taking a big risk by delaying offshore prototype - Wind - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Vicinay Cadenas, S.A.md","Vicinay Cadenas, S.A.md",8914125b1fe5163be9a7ffa2da7e9df0,10043,1747835305.8988519,triaged,"/Users/jose/Documents/Obsidian/Ever-curated/triage/Vicinay Cadenas, S.A.md",completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/View Contacto Latino ®.md,View Contacto Latino ®.md,6205718a96a4de0d9c1951067bdbd91e,1588,1747835308.4463801,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/OFFSHORE/View Contacto Latino ®.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Weather derivatives Come rain or shine  The Economist.md,Weather derivatives Come rain or shine  The Economist.md,2d8dfe4ab52792e43061396b369e474f,4598,1747835305.4152336,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Weather derivatives Come rain or shine  The Economist.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Who pays the FITs  FI Tariffs.md,Who pays the FITs  FI Tariffs.md,a98603b6333d61289f549d768449acda,2383,1747835305.615147,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Who pays the FITs  FI Tariffs.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wind developers 'at fault over anti-wind backlash'  Windpower Monthly.md,Wind developers 'at fault over anti-wind backlash'  Windpower Monthly.md,1553f01bb85fed29d8bef055b72e75af,22765,1747835307.360416,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wind developers 'at fault over anti-wind backlash'  Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wind farms blow life into Cammell Laird - FT.md,Wind farms blow life into Cammell Laird - FT.md,c1e5b5b15ecb88b47532fa9b20eb0fa9,287,1747835308.900027,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wind farms blow life into Cammell Laird - FT.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wind industry fears offshore wind will be overtaken  Windpower Monthly.md,Wind industry fears offshore wind will be overtaken  Windpower Monthly.md,2445333f1d5cc0695fd192dee38ea582,23410,1747835308.4693677,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wind industry fears offshore wind will be overtaken  Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wind investment suffers global decline  Windpower Monthly.md,Wind investment suffers global decline  Windpower Monthly.md,758930081843362faa1462269515bbf6,21740,1747835308.9557962,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wind investment suffers global decline  Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wind mergers and acquisitions hit two-year high  Windpower Monthly.md,Wind mergers and acquisitions hit two-year high  Windpower Monthly.md,2c20f40f5e8f5b1074b133e4d22e0ab0,23211,1747835307.9393697,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wind mergers and acquisitions hit two-year high  Windpower Monthly.md,completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wind power bosses make their cases for EU action to aid sector - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md","Wind power bosses make their cases for EU action to aid sector - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",40259d8304a903cd74eb7328cbb7fb2b,10857,1747835305.7218573,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Wind power bosses make their cases for EU action to aid sector - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wind support escapes direct government control  Windpower Monthly.md,Wind support escapes direct government control  Windpower Monthly.md,a9a2344afd1e26b1b724be2471365430,4647,1747835307.7214215,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wind support escapes direct government control  Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wind taken out of nuclear power’s sails - FT.com.md,Wind taken out of nuclear power’s sails - FT.com.md,2ddef97e152817d040ecbce848d2bd7e,20573,1747835306.929922,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wind taken out of nuclear power’s sails - FT.com.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wind wins chance to compete with hydro  Windpower Monthly.md,Wind wins chance to compete with hydro  Windpower Monthly.md,7d5fde5909a244ebcece317a0696a7ec,22206,1747835306.4589112,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/Wind wins chance to compete with hydro  Windpower Monthly.md,completed,2025-10-18 11:35:34
"/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/Wisconsin adopts wind turbine siting rules sought by industry - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md","Wisconsin adopts wind turbine siting rules sought by industry - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",ad53b48106a990199958dc1d5fe8de4b,12320,1747835307.7874238,curated,"/Users/jose/Documents/Obsidian/Ever-curated/notes/Wisconsin adopts wind turbine siting rules sought by industry - Politics - Renewable energy news - Recharge - wind, solar, biomass, wavetidalhydro and geothermal.md",completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/XEMC installs first 5MW prototype in China  Windpower Monthly.md,XEMC installs first 5MW prototype in China  Windpower Monthly.md,49e1eae0c6219bc6bbc7fae175cb02bc,14737,1747835306.0737572,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/XEMC installs first 5MW prototype in China  Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/XEMC secures 50MW European offshore deal  Windpower Monthly.md,XEMC secures 50MW European offshore deal  Windpower Monthly.md,2f09ccebc316e2673e8b6f3ffad1b0a9,2411,1747835305.0852392,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/XEMC secures 50MW European offshore deal  Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/reNews Europe Offshore Wind.md,reNews Europe Offshore Wind.md,547fcf095bb184f27d7e9b654f3ab172,925,1747835307.2714832,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/reNews Europe Offshore Wind.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/OFFSHORE/€1.1 billion Irish sea transmission project goes ahead  Windpower Monthly.md,€1.1 billion Irish sea transmission project goes ahead  Windpower Monthly.md,d969e8ce5843e0df3ccca04722317768,24997,1747835306.2151995,curated,/Users/jose/Documents/Obsidian/Ever-curated/notes/€1.1 billion Irish sea transmission project goes ahead  Windpower Monthly.md,completed,2025-10-18 11:35:34
/Users/jose/Documents/Obsidian/Evermd/PROGRESS NOTEBOOK/5 things that I found funny.md,5 things that I found funny.md,6831c58f59d6fe15af922586c60988ca,434,1747835340.5962298,preprocessed,/Users/jose/Documents/Obsidian/Ever-preprocessed/PROGRESS NOTEBOOK/5 things that I found funny.md,completed,2025-10-18 11:35:36
